prompt_id,turn,n_cycles,taus
35,0,88,"1;2;3;8;1;2;1;6;3;5;3;2;1;3;1;1;3;2;2;6;2;2;4;2;2;9;4;3;1;1;1;3;5;4;4;3;1;4;3;2;3;1;2;1;5;4;1;3;2;6;2;2;1;2;5;2;1;2;1;4;7;2;1;2;3;9;1;7;3;3;5;2;1;1;5;6;5;3;3;4;2;4;6;2;3;2;3;3"
35,1,146,"3;5;6;1;8;4;5;4;6;2;3;9;5;5;4;3;6;2;3;2;3;2;2;3;5;6;2;9;8;3;9;4;2;9;4;2;9;4;1;1;6;4;3;1;2;4;3;4;2;1;1;2;1;1;3;3;1;1;2;8;4;2;1;4;3;2;2;1;1;2;7;3;2;5;5;3;2;1;4;5;2;1;4;6;3;4;7;5;6;4;2;1;10;1;2;5;3;10;2;10;10;2;5;7;9;1;3;1;2;7;7;2;1;8;4;7;3;4;3;10;5;3;3;6;10;1;3;9;7;7;9;8;7;2;10;9;3;1;10;6;6;9;8;1;4;1"
36,0,12,"2;8;1;4;1;1;1;1;3;3;6;1"
36,1,55,"2;10;5;1;3;3;2;2;8;2;2;2;5;4;1;1;2;1;1;4;2;3;2;1;1;10;2;1;3;7;1;1;2;6;1;6;1;4;4;5;5;7;5;5;3;2;1;6;6;1;1;2;1;2;1"
37,0,26,"2;3;1;1;2;10;3;1;1;2;1;3;4;4;1;4;1;5;2;3;4;3;2;3;7;4"
37,1,4,"1;4;9;2"
38,0,19,"5;1;4;5;4;1;2;1;3;3;2;5;3;2;6;1;1;5;6"
38,1,54,"3;4;1;2;3;2;2;1;2;1;1;2;6;2;3;5;1;3;2;1;1;3;3;1;1;2;1;6;1;1;3;6;2;8;3;2;2;1;4;7;6;7;6;7;3;2;2;8;2;2;6;8;2;1"
39,0,24,"6;6;1;6;2;6;6;3;1;2;2;7;3;5;6;7;1;4;8;3;5;10;10;1"
39,1,139,"3;2;8;7;3;6;10;2;4;1;6;2;1;2;5;9;3;2;3;5;4;4;1;1;1;2;5;5;4;3;4;3;1;3;5;5;8;2;4;3;2;5;2;8;7;2;10;4;8;3;8;6;7;8;10;9;9;4;10;9;7;9;10;10;10;10;10;10;10;7;10;10;9;10;10;10;8;10;10;10;10;10;10;10;10;7;10;9;10;10;7;10;10;4;10;6;10;10;9;10;10;7;10;10;4;10;10;10;10;10;10;9;9;10;10;10;9;10;10;10;10;10;10;10;10;10;9;10;9;10;10;10;10;9;10;5;10;9;10"
40,0,133,"1;3;3;8;1;3;8;6;4;3;4;1;4;2;1;2;7;7;4;4;2;5;3;1;1;6;1;6;1;4;2;6;4;5;3;8;2;4;6;1;1;3;6;3;1;1;5;7;3;5;2;1;3;6;7;3;2;6;8;1;2;2;2;1;2;3;2;2;4;3;9;5;3;3;8;1;2;4;1;6;3;2;1;3;1;4;1;6;4;6;1;2;2;2;3;1;3;1;1;1;2;1;1;2;3;4;2;5;5;3;6;3;1;3;5;1;2;1;1;1;3;3;3;4;4;1;5;2;2;3;1;4;1"
40,1,171,"3;5;4;4;2;1;2;7;5;6;3;1;2;2;3;5;10;9;6;7;10;8;3;4;2;2;4;6;2;1;2;2;1;3;1;2;4;1;3;2;2;5;10;8;9;8;7;8;9;3;10;10;9;10;9;9;6;3;1;5;1;1;2;2;7;6;3;2;1;4;1;5;5;1;2;1;1;2;2;3;2;2;2;1;5;2;1;3;2;2;3;3;1;3;1;2;2;6;4;1;1;3;2;1;4;3;5;2;2;1;1;5;6;3;3;6;7;7;10;8;10;7;6;10;9;3;1;4;6;4;3;8;1;1;10;8;10;9;10;10;8;9;10;8;10;9;10;7;5;1;2;3;3;4;7;5;3;2;5;6;4;1;6;2;3;3;2;2;3;4;1"
41,0,42,"5;1;2;5;6;1;5;3;5;2;9;5;10;8;4;5;7;6;9;2;4;3;6;8;4;3;4;4;3;8;4;5;1;4;2;5;2;4;1;3;7;2"
41,1,38,"6;7;3;2;1;1;5;8;9;8;2;10;10;5;4;5;8;9;10;10;5;10;6;5;5;2;4;9;4;8;6;3;1;6;4;4;7;6"
42,0,139,"1;3;3;5;5;3;1;2;2;4;5;3;4;3;9;3;7;5;6;2;3;7;1;1;1;9;1;1;1;2;3;8;4;8;4;4;7;5;4;2;2;1;2;3;1;7;2;4;10;3;7;5;9;2;4;1;1;2;7;4;1;10;2;1;4;2;3;1;3;1;2;2;5;1;2;1;1;1;1;2;2;2;1;2;1;1;3;2;3;1;1;2;1;2;1;1;1;4;2;1;2;1;3;3;3;4;1;4;1;2;5;3;3;5;4;2;6;4;3;4;10;7;5;7;3;3;4;2;3;3;4;3;5;3;1;4;1;3;4"
42,1,63,"6;3;4;2;2;1;2;4;3;5;2;2;3;4;3;4;4;3;2;4;3;7;1;6;4;1;3;2;2;4;1;5;9;3;2;2;5;7;5;4;3;7;1;2;1;1;3;7;4;3;3;2;5;1;6;4;5;5;4;2;1;1;1"
43,0,191,"1;4;2;2;2;7;10;5;7;6;1;2;1;3;3;3;3;1;3;2;1;1;1;3;1;1;3;1;4;5;4;4;7;5;2;5;1;2;3;1;1;1;4;2;5;2;3;2;5;2;3;4;2;4;4;2;2;6;1;2;4;2;2;3;5;1;2;2;6;2;1;2;2;3;3;1;1;4;1;2;3;6;3;3;1;8;4;5;2;1;3;1;2;3;3;5;4;2;1;7;7;3;2;2;3;2;4;7;7;2;5;8;10;3;6;8;3;4;3;4;8;3;3;4;2;3;10;4;3;9;5;5;10;10;3;10;10;10;10;7;4;10;9;3;1;1;2;2;3;3;3;6;3;2;8;3;2;4;8;1;1;1;2;4;3;4;1;3;2;4;4;4;6;2;2;1;4;2;1;2;3;1;3;1;4;8;1;1;1;1;1"
43,1,100,"3;2;6;10;10;4;5;9;9;5;4;9;10;10;10;4;8;10;7;3;6;8;10;7;4;7;1;5;1;3;4;3;8;4;9;5;10;7;10;7;9;10;9;5;10;5;6;10;10;1;5;10;10;8;2;5;4;6;9;4;5;6;3;2;6;9;6;7;2;3;2;1;2;1;5;5;7;3;1;6;2;4;6;10;5;7;10;6;7;10;9;8;10;9;8;10;10;1;1;1"
44,0,138,"1;4;4;2;7;4;6;4;4;9;5;2;2;1;2;2;2;4;3;3;1;4;3;2;3;7;1;2;1;1;3;4;2;3;10;5;9;2;5;2;7;3;3;3;3;8;3;5;1;1;2;1;1;1;3;8;3;7;4;1;7;4;5;1;2;2;5;9;8;10;5;9;3;10;9;5;2;1;2;7;5;8;9;5;7;9;10;6;2;5;6;1;8;8;7;1;2;1;1;8;7;6;4;4;2;3;5;3;6;7;7;6;3;5;1;3;8;7;3;4;3;1;1;1;4;3;4;1;3;2;4;3;2;5;4;3;1;1"
44,1,156,"3;3;3;2;1;2;3;2;3;2;4;3;4;1;3;3;5;3;3;6;5;4;2;1;4;2;4;2;2;1;2;1;1;1;2;3;4;1;3;3;1;3;6;3;6;3;3;3;7;1;2;1;4;4;5;2;3;9;2;3;3;1;2;1;1;3;6;3;1;1;1;4;1;4;2;1;6;4;5;2;1;2;3;3;2;2;1;4;5;9;2;3;2;8;4;2;4;10;6;3;4;1;2;1;2;3;4;1;1;1;1;3;5;2;1;2;4;9;9;3;8;4;10;4;8;9;9;2;9;8;10;2;4;10;2;5;5;1;2;3;2;6;2;7;10;4;8;5;4;3;5;3;8;4;1;8"
45,0,148,"1;1;3;2;1;2;1;5;4;5;3;9;3;3;6;1;1;1;3;5;9;4;2;9;5;10;9;2;5;1;2;2;3;2;4;4;9;3;2;6;5;5;2;3;3;4;4;5;6;3;1;2;5;5;2;5;4;1;2;3;1;1;2;5;4;4;2;10;6;5;1;1;2;4;2;1;3;1;4;2;5;6;2;6;9;5;5;6;6;3;4;4;7;10;7;5;4;8;8;3;3;3;2;9;10;8;4;5;3;2;8;7;10;10;2;2;3;4;4;2;1;3;2;1;2;4;6;4;4;3;4;4;2;1;6;2;4;4;2;1;4;6;2;2;1;3;2;1"
45,1,134,"2;6;4;4;5;4;1;6;5;8;4;3;5;1;3;2;2;4;5;3;10;9;5;10;10;10;10;10;10;7;3;3;7;6;8;7;2;9;4;2;8;8;2;3;6;2;2;10;10;10;9;4;1;1;3;6;1;6;1;2;6;1;3;2;2;3;4;10;3;7;5;8;1;5;5;5;5;10;4;7;9;2;9;5;7;6;6;5;4;5;9;8;9;4;3;8;9;10;10;10;7;10;8;10;10;7;10;10;10;8;4;9;6;9;7;10;6;4;5;1;1;2;3;1;2;1;2;2;4;5;2;2;6;2"
46,0,65,"4;2;6;4;5;9;2;6;7;1;3;7;6;4;10;4;2;2;6;4;2;2;3;3;5;5;5;1;1;1;1;4;9;3;3;3;6;9;6;2;8;1;6;6;3;1;4;3;6;8;2;2;1;2;3;1;3;3;4;5;5;4;4;2;1"
46,1,55,"8;5;9;8;4;1;1;3;9;10;10;5;3;6;3;9;3;6;6;7;7;4;3;2;4;1;1;2;4;2;2;1;6;10;6;10;10;8;1;8;6;5;3;3;5;7;1;3;3;1;4;2;4;4;6"
47,0,163,"1;1;3;2;1;2;2;6;5;4;1;4;1;2;2;1;2;2;4;2;3;1;4;1;1;2;7;3;3;1;2;1;2;2;3;3;3;1;6;4;4;3;2;3;4;8;2;2;5;1;1;5;3;1;3;3;1;3;2;2;4;4;9;3;1;1;3;2;1;2;3;2;2;2;2;5;1;2;1;2;5;1;3;5;4;1;3;4;2;1;2;3;4;2;4;1;4;4;4;5;2;1;3;3;2;2;3;7;5;2;4;5;5;1;3;2;5;1;4;9;10;3;5;1;3;4;5;7;4;5;4;4;2;2;3;1;1;5;1;2;1;5;7;10;9;9;3;3;9;2;10;4;1;1;2;2;5;5;10;10;8;8;9"
47,1,85,"3;9;8;2;8;6;6;5;9;8;10;2;7;9;8;7;8;7;10;1;8;10;10;10;9;8;10;6;6;6;3;3;8;10;8;4;7;3;5;1;2;6;5;9;6;10;4;8;6;7;7;5;7;10;8;10;10;9;7;8;4;9;10;9;5;10;5;10;8;10;2;5;7;2;10;1;7;6;6;10;10;8;10;7;1"
48,0,110,"1;4;3;2;5;2;3;3;3;1;1;1;1;1;1;1;7;2;1;1;2;5;1;1;5;7;1;2;6;2;1;6;1;4;3;2;6;2;3;3;5;1;1;3;2;7;7;4;2;3;1;2;4;2;5;3;2;1;1;4;1;1;1;2;3;1;1;4;1;6;7;9;1;7;4;1;5;3;4;6;4;1;2;5;4;6;6;3;1;3;4;2;3;2;4;1;2;6;3;1;1;2;2;1;2;1;1;3;5;2"
48,1,109,"5;5;2;1;2;5;2;5;2;2;2;4;2;3;3;1;1;3;2;3;1;3;1;1;1;3;1;1;2;2;3;2;3;3;1;8;5;6;8;4;9;2;3;9;1;2;3;7;3;3;4;5;3;3;1;2;1;1;4;2;2;1;5;1;1;7;1;3;2;1;2;4;6;5;3;4;9;5;2;2;1;1;4;4;5;3;3;7;1;2;2;1;2;4;2;4;7;5;5;6;7;1;4;3;2;3;3;1;1"
49,0,63,"1;2;2;2;8;8;4;1;9;4;5;3;10;8;10;6;4;1;4;1;8;6;1;3;6;10;9;3;3;10;4;1;8;6;9;3;2;3;2;3;1;7;2;1;9;4;3;6;2;9;3;6;4;6;5;2;1;4;3;3;2;1;7"
49,1,65,"6;7;1;1;2;1;2;1;3;6;7;10;10;10;10;10;10;6;1;1;3;3;3;5;3;4;2;4;2;5;9;7;2;3;1;2;1;2;3;10;10;4;10;9;6;9;8;6;3;6;3;3;3;5;8;10;1;7;10;1;2;3;2;4;1"
50,0,14,"4;1;7;4;2;1;5;2;2;7;9;5;1;1"
50,1,40,"3;3;6;4;4;2;3;4;3;3;5;7;9;6;4;3;3;10;8;5;7;7;10;10;10;6;9;9;6;3;8;10;4;7;6;3;9;4;1;1"
51,0,3,"2;4;5"
51,1,2,"6;5"
52,0,23,"3;1;3;3;2;1;3;6;5;3;1;5;3;10;1;10;3;1;3;5;6;6;2"
52,1,38,"1;2;1;1;5;2;5;5;4;8;9;8;3;5;10;4;10;10;10;7;8;10;8;10;9;10;6;2;1;2;3;7;9;3;3;2;4;1"
53,0,7,"9;5;1;7;3;5;1"
53,1,35,"1;6;8;2;4;1;4;5;4;2;1;1;2;3;5;3;1;4;4;10;9;9;6;8;6;9;10;9;10;2;8;4;7;1;1"
54,0,36,"4;1;9;5;1;3;2;1;1;3;2;6;7;4;5;1;10;6;9;4;9;4;3;9;7;4;3;6;2;4;3;2;3;1;1;1"
54,1,32,"3;3;5;3;3;2;3;7;5;5;5;7;5;7;4;2;3;7;8;5;10;10;10;5;2;2;2;4;2;4;3;1"
55,0,8,"3;3;1;2;8;10;2;1"
55,1,6,"6;1;6;4;10;3"
56,0,29,"3;5;3;7;1;2;2;3;3;2;1;3;2;4;4;3;3;5;7;4;5;9;8;9;8;1;5;2;1"
56,1,16,"5;1;5;3;6;10;5;4;3;5;4;5;7;6;1;2"
57,0,80,"1;6;1;4;1;3;3;4;1;2;1;1;2;1;2;1;1;3;4;1;2;2;3;1;4;2;1;3;2;6;5;4;3;3;3;5;9;7;5;3;1;5;2;5;7;1;5;5;5;5;7;2;6;4;10;4;4;9;2;7;5;8;5;2;2;3;6;2;4;1;2;1;4;7;7;2;9;10;7;1"
57,1,51,"1;3;1;4;2;10;4;10;3;7;10;3;2;3;4;1;1;1;1;2;10;8;6;10;7;9;10;10;5;4;2;6;10;10;10;8;9;8;10;8;7;9;6;2;4;2;4;4;4;6;1"
58,0,171,"3;5;3;3;5;6;4;3;3;9;6;3;5;2;6;2;5;5;5;7;7;1;5;2;1;4;3;4;6;2;3;2;6;4;1;4;3;3;1;7;2;4;3;1;6;2;1;3;1;1;1;1;1;1;1;2;3;1;1;2;6;3;3;2;5;5;4;1;6;6;6;2;5;6;6;3;1;6;6;6;6;1;9;9;6;6;6;6;6;6;6;6;6;6;6;6;6;6;9;6;6;6;6;9;9;9;9;9;9;9;9;9;9;10;8;9;9;9;9;10;10;10;9;9;9;10;8;9;9;9;9;9;6;6;10;8;9;10;8;9;9;9;9;9;9;9;9;9;6;10;8;9;9;9;10;8;9;9;9;9;6;9;10;8;9;9;9;9;9;9;10"
58,1,152,"1;2;6;5;1;3;9;5;5;2;8;10;2;1;4;1;2;4;1;3;1;5;1;2;3;4;5;4;4;3;7;1;2;5;2;1;4;3;3;3;3;2;5;5;5;5;5;9;7;10;6;4;9;1;6;5;2;6;7;10;6;10;5;2;2;9;6;9;6;9;9;9;9;9;6;6;9;9;9;9;9;9;10;5;9;9;9;10;10;10;9;9;9;9;9;10;8;9;10;5;9;9;9;10;10;10;9;9;10;8;10;5;9;9;9;9;10;8;9;9;10;8;6;9;9;9;9;10;8;9;6;9;6;9;9;9;9;10;5;9;9;9;9;9;6;9;9;9;9;9;9;10"
59,0,102,"4;1;2;2;9;1;3;8;5;6;9;7;8;10;10;10;6;8;10;5;9;10;10;8;10;10;6;10;10;10;9;7;4;2;3;4;9;1;3;1;2;1;1;2;1;1;1;1;1;1;2;1;1;4;4;2;6;2;1;2;1;2;1;2;1;2;3;2;1;4;1;3;3;3;1;4;3;1;3;2;3;5;3;2;10;3;2;3;2;4;1;2;4;2;2;5;3;2;3;5;3;5"
59,1,82,"2;7;8;3;5;3;4;6;3;2;3;10;10;6;8;10;9;10;10;10;8;9;8;10;10;10;7;10;9;7;7;9;10;9;10;10;10;10;10;7;10;10;10;8;10;8;8;3;5;5;10;6;2;2;6;2;4;7;8;4;4;1;1;3;1;4;1;7;2;6;6;3;4;8;6;5;10;1;5;9;10;10"
60,0,138,"4;4;3;1;2;1;2;3;4;1;3;1;5;2;2;1;2;1;1;2;2;1;1;2;2;4;4;1;8;3;2;3;2;2;3;2;3;7;5;1;2;5;1;4;4;4;1;2;1;2;6;1;2;3;5;1;1;4;3;2;1;3;3;2;1;4;2;4;2;3;2;1;3;3;1;2;3;1;3;2;3;2;2;5;2;4;6;2;2;3;5;4;6;2;4;1;1;2;3;8;9;8;1;3;5;1;2;6;6;3;1;2;4;3;9;5;1;3;3;1;1;2;5;2;1;6;6;3;6;3;9;9;4;6;6;5;8;5"
60,1,101,"1;8;2;1;1;3;1;1;5;3;1;2;2;4;5;1;1;7;2;4;4;3;3;4;1;5;8;2;3;2;5;2;1;1;3;9;2;1;3;9;1;4;10;2;10;3;4;4;10;8;4;9;2;4;1;2;1;1;1;1;4;4;2;2;5;1;1;2;2;1;2;3;1;1;2;2;1;2;1;2;4;3;2;1;1;1;2;3;1;3;3;1;1;1;1;2;3;2;3;1;1"
61,0,59,"1;5;1;3;5;2;2;1;1;2;2;3;1;1;1;1;2;3;6;4;5;2;3;2;2;5;4;1;7;2;1;2;1;2;2;6;3;3;6;3;1;2;1;1;2;1;2;2;7;3;5;1;1;2;4;3;3;1;3"
61,1,111,"2;4;5;1;3;2;2;3;1;2;2;2;1;2;5;1;1;4;1;6;2;1;2;5;4;1;1;2;1;1;3;1;1;3;4;2;1;2;4;2;7;5;2;2;8;3;2;2;2;1;5;7;5;4;1;6;3;1;5;8;7;10;2;1;5;7;2;3;6;7;10;3;5;3;7;4;6;2;1;3;8;7;7;3;3;4;4;5;6;6;4;3;3;4;10;2;1;5;4;9;3;5;2;4;1;5;3;2;6;1;1"
62,0,93,"3;2;2;4;2;1;3;2;4;1;8;3;3;2;1;3;2;4;4;2;4;6;5;2;2;2;1;2;1;3;4;4;2;3;5;3;1;1;1;3;1;1;1;1;1;8;4;6;6;1;3;10;7;5;1;4;10;8;7;2;3;1;3;3;3;10;3;3;1;5;4;6;7;3;10;5;3;3;6;2;2;3;1;3;2;1;3;1;2;2;3;3;1"
62,1,293,"4;3;2;2;5;3;5;3;5;3;4;4;3;2;3;2;2;2;1;4;1;3;3;3;1;1;4;1;2;1;3;3;6;4;2;3;3;2;3;4;1;1;1;2;1;1;1;3;1;3;1;4;2;1;1;4;3;1;3;2;7;1;1;7;2;3;3;3;1;1;2;2;3;1;2;4;6;5;6;6;1;5;3;3;1;1;4;4;3;1;3;2;4;6;3;2;4;5;1;1;5;1;1;1;1;3;2;1;2;1;3;2;5;2;4;2;3;2;5;1;1;3;1;5;2;3;2;1;5;7;6;5;3;1;2;1;3;2;3;2;1;4;1;4;2;1;1;1;2;1;1;4;1;2;4;2;1;2;6;2;6;3;6;2;5;5;2;6;5;2;6;5;1;3;6;1;6;4;2;6;2;9;1;5;3;4;3;1;7;6;1;1;1;3;3;3;1;6;3;1;2;2;2;4;1;3;3;1;1;1;4;3;1;1;1;4;6;1;1;2;6;5;5;6;1;1;2;7;2;2;1;10;2;2;4;2;10;4;4;5;6;2;8;6;6;2;4;2;8;1;1;1;1;2;3;4;2;1;4;4;1;2;2;7;4;3;7;4;3;2;2;1;2;1;1;1;1;1;1;3;2;2;2;5;10;8;5;4;3;2;2;4;1"
63,0,113,"2;6;3;2;6;1;1;2;4;1;5;3;4;2;3;2;2;2;1;1;3;2;1;7;4;4;3;4;1;2;1;3;6;3;4;2;5;1;2;3;2;2;3;1;5;2;4;4;10;3;3;2;1;2;2;6;5;5;5;6;1;3;3;8;8;1;5;6;1;2;2;3;1;2;3;1;2;4;5;9;2;1;4;2;1;2;3;1;4;2;3;3;2;1;4;4;4;3;3;1;8;1;5;4;2;2;2;2;1;1;1;1;3"
63,1,33,"1;3;2;7;10;1;1;8;7;10;7;3;1;1;3;1;7;2;6;5;1;2;4;4;1;2;1;3;1;2;4;4;1"
64,0,121,"2;1;3;9;3;2;3;2;1;3;3;1;3;1;1;7;1;2;2;1;4;5;2;1;2;3;3;4;3;2;5;3;5;1;3;1;7;3;3;2;1;4;2;3;1;3;2;1;1;2;5;1;2;2;1;5;8;2;2;3;2;2;1;2;1;1;1;2;1;1;2;1;4;3;1;1;4;6;1;1;1;1;6;4;2;1;8;1;1;1;3;6;3;4;3;4;2;2;3;5;6;4;3;1;6;9;4;1;1;2;1;2;1;1;4;2;3;2;2;6;4"
64,1,107,"3;1;3;1;1;2;1;5;4;2;1;1;1;1;7;2;3;3;3;4;7;3;3;2;3;3;5;1;2;2;4;3;3;2;3;1;1;4;3;4;3;1;3;5;1;1;2;1;2;2;4;2;3;2;3;1;2;1;3;1;2;2;3;2;3;1;2;3;2;1;1;4;3;2;1;1;3;1;3;1;1;1;3;3;1;2;4;3;1;3;5;3;3;2;2;1;3;3;6;1;2;1;2;2;2;2;2"
65,0,191,"3;9;3;4;1;1;3;3;4;5;1;2;2;1;1;1;2;1;2;1;1;3;4;2;1;3;3;2;2;1;1;3;2;1;4;2;1;2;3;2;3;1;1;2;1;2;1;3;2;2;3;1;6;4;2;2;4;6;1;1;2;8;3;2;1;2;1;1;1;1;1;1;2;1;1;1;6;4;10;5;4;10;5;2;3;10;1;6;7;8;7;5;5;2;7;1;2;2;1;4;7;2;7;3;3;9;4;2;2;2;2;5;10;10;10;7;9;8;8;5;6;6;10;5;10;9;8;10;4;10;5;6;2;5;3;4;2;4;1;5;2;3;1;3;5;3;4;5;3;6;3;3;1;1;3;2;2;2;2;1;1;8;4;3;1;5;9;3;3;3;3;3;5;2;2;5;2;7;8;4;3;5;3;4;2;9;5;10;7;5;1"
65,1,47,"5;5;6;6;1;2;1;2;2;4;5;1;3;1;3;4;6;9;5;2;5;1;2;3;1;2;4;2;3;2;4;8;6;9;6;6;2;3;2;6;7;5;6;2;4;10;1"
66,0,8,"2;1;1;2;1;1;2;1"
66,1,4,"2;3;3;2"
67,0,251,"10;6;2;4;3;1;2;7;2;1;1;1;1;4;3;2;2;1;2;1;1;5;2;2;1;1;1;1;3;5;3;1;2;2;4;1;2;1;6;2;1;1;3;3;2;4;1;1;1;1;3;3;4;2;6;1;1;2;1;3;4;4;1;2;5;2;2;1;1;3;4;2;3;1;6;3;2;5;2;2;1;3;1;1;6;1;2;5;2;1;1;1;6;5;3;1;1;1;1;1;5;3;3;9;2;4;2;2;2;1;2;1;1;2;1;3;4;1;1;1;4;6;2;2;1;1;4;2;1;1;2;2;5;1;1;6;1;5;1;2;1;3;2;3;5;2;1;9;7;2;1;1;5;1;1;3;3;1;1;2;1;3;4;2;1;3;1;3;5;1;1;1;3;4;1;4;4;1;1;2;2;2;6;2;4;5;3;1;1;2;4;1;2;3;2;5;2;2;2;2;8;1;2;5;1;1;2;1;1;6;3;1;1;1;3;6;1;3;3;3;3;2;2;4;1;2;1;1;3;3;3;2;2;2;1;2;5;4;1;5;2;7;2;1;1;3;2;1;1;2;1"
67,1,124,"5;8;7;3;7;1;5;1;4;6;1;7;3;1;4;1;5;5;3;4;8;5;1;2;1;4;2;4;4;1;3;3;4;4;6;3;2;2;6;6;4;4;4;1;7;1;8;2;3;3;6;9;4;5;2;4;1;3;2;3;2;3;1;2;3;1;1;4;3;6;2;7;4;9;1;1;1;3;1;3;1;4;4;6;2;3;9;1;4;4;5;6;9;2;8;5;3;1;2;6;7;5;4;7;2;2;3;3;6;2;5;1;2;2;2;6;1;3;2;4;7;1;3;1"
68,0,216,"4;5;5;3;3;4;2;7;1;5;4;1;1;2;1;1;3;3;3;4;9;3;4;7;4;3;3;3;1;3;3;1;1;5;3;4;1;5;4;2;4;2;1;1;4;1;2;5;1;4;2;2;3;6;3;4;1;1;1;3;4;2;1;3;4;2;3;1;2;3;2;1;3;1;4;2;1;6;2;7;10;9;4;2;3;3;5;7;2;4;4;1;4;2;6;2;3;4;4;3;2;7;2;2;5;9;2;2;2;1;2;2;3;1;5;7;10;3;1;2;2;2;5;2;3;2;2;4;3;1;2;6;1;3;1;1;4;3;4;1;3;4;6;2;2;6;2;2;1;4;2;6;3;1;1;1;1;3;2;3;1;5;4;1;2;1;1;3;4;2;1;6;2;2;7;4;4;1;4;4;8;4;4;7;8;3;4;2;4;1;6;3;6;1;6;2;3;6;2;2;2;2;2;2;8;2;3;6;2;7;3;2;3;4;4;1"
68,1,100,"1;3;4;2;1;2;5;3;8;1;2;2;2;2;1;1;1;1;4;2;3;2;6;1;5;3;1;1;2;1;3;1;2;1;4;1;5;2;1;8;3;3;5;2;3;2;2;2;4;2;5;2;1;3;2;5;3;1;3;4;6;3;2;1;3;8;3;5;1;4;1;4;2;3;2;1;2;6;4;4;5;1;2;2;1;1;2;1;1;4;4;5;5;4;6;9;4;8;1;1"
69,0,137,"3;7;9;3;2;1;6;5;1;1;1;2;3;7;3;3;1;3;3;2;2;3;1;1;2;2;1;2;1;1;4;2;3;1;3;2;2;6;1;2;2;3;3;1;2;3;3;5;5;2;3;1;2;2;2;3;3;5;2;1;4;5;3;4;3;5;6;5;4;3;5;4;1;3;2;4;3;1;7;2;4;2;1;1;3;2;2;2;4;1;4;1;5;2;2;7;3;3;2;3;5;4;2;4;6;3;6;3;4;3;1;2;1;1;1;4;5;4;4;2;3;4;1;1;1;4;5;3;4;1;2;4;1;5;3;5;1"
69,1,185,"3;2;8;3;2;3;2;5;6;3;7;3;7;5;2;5;4;6;2;4;8;1;2;2;2;2;3;5;2;1;6;3;3;5;1;4;5;1;3;6;9;2;6;4;6;4;1;1;3;2;4;4;6;5;2;4;7;3;2;2;3;1;5;1;1;1;3;4;8;6;5;4;2;2;1;6;7;1;5;4;3;2;5;2;3;3;5;2;2;2;2;8;10;2;7;3;2;2;2;1;3;6;1;2;5;4;8;5;10;7;2;2;5;1;1;9;1;6;2;4;2;1;8;7;3;6;4;1;3;2;1;1;6;1;3;4;6;2;1;2;5;4;4;2;2;1;6;1;2;2;3;5;1;2;3;6;5;6;2;2;5;1;1;1;5;1;4;1;3;4;3;1;9;9;7;9;5;8;1;2;6;4;2;2;1"
70,0,255,"3;1;1;4;2;3;1;1;2;2;4;2;8;1;4;3;4;1;4;4;1;4;5;3;2;1;2;4;3;3;2;5;2;8;8;3;2;1;2;1;3;4;1;2;3;1;4;2;1;3;1;5;2;1;3;2;2;4;5;3;1;1;2;7;3;6;3;3;4;2;5;3;2;3;2;3;1;3;2;5;3;3;3;2;1;1;3;1;5;3;3;1;5;4;1;3;6;1;2;6;2;3;2;2;2;1;1;2;1;2;5;3;3;3;1;1;6;9;7;3;4;1;3;3;5;5;10;2;6;3;2;4;9;3;1;4;6;5;9;2;1;1;1;5;6;8;4;5;1;1;4;2;8;4;1;4;7;2;5;2;2;3;9;4;1;1;1;3;4;7;5;6;7;4;5;1;1;7;6;3;6;4;6;2;2;3;3;1;1;4;2;4;1;3;10;2;1;2;5;4;5;3;2;10;8;8;6;1;4;2;3;1;1;8;3;2;4;1;1;2;9;5;6;1;4;1;2;1;2;4;3;3;1;5;3;5;3;2;3;5;2;2;5;1;7;2;6;1;7;2;3;1;2;4;1"
70,1,187,"1;5;2;2;1;5;3;1;3;4;2;5;1;3;5;4;4;2;1;1;6;5;3;2;3;9;3;1;4;2;2;7;2;2;2;1;8;2;4;5;2;7;5;2;1;6;3;6;2;3;1;2;1;2;5;3;2;3;1;2;1;5;3;1;5;3;4;1;2;2;5;3;3;5;1;1;5;6;1;5;3;2;1;1;3;1;7;6;5;5;2;2;4;1;8;1;4;1;2;2;7;10;10;4;1;1;1;6;2;4;4;7;4;1;2;4;2;2;2;3;4;2;7;10;4;1;3;2;6;3;6;8;10;1;1;5;1;3;6;3;1;2;3;3;2;2;1;4;1;1;2;2;4;4;10;7;5;5;2;5;6;9;4;4;7;2;2;10;5;7;2;3;9;5;4;10;5;1;3;1;2;5;6;10;1;2;3"
