prompt_id,turn,n_cycles,taus
22,0,140,"1;1;1;1;2;1;2;1;2;1;1;4;1;6;6;1;1;4;2;5;1;1;2;1;1;1;1;1;4;1;3;2;1;1;3;3;2;2;1;1;5;2;3;1;1;1;3;1;1;4;1;1;2;3;2;3;1;1;1;1;2;3;1;2;1;3;1;2;1;1;1;2;4;1;1;1;1;2;2;1;3;3;2;1;5;1;1;1;3;1;2;3;1;1;5;1;3;1;3;1;1;1;2;1;1;2;4;1;3;1;1;1;1;1;1;4;1;5;3;1;4;1;1;1;1;1;1;1;1;1;1;3;4;1;2;1;2;1;7;2"
22,1,131,"2;4;1;2;1;1;2;1;2;4;1;2;1;3;1;1;1;1;3;1;1;1;2;2;1;1;2;1;1;1;2;1;1;2;1;5;1;2;1;1;4;3;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;2;2;3;2;1;1;3;1;2;3;1;2;1;1;1;1;3;1;1;2;1;1;1;1;2;4;1;2;1;2;2;1;2;3;3;4;1;3;1;2;1;2;1;1;1;2;1;3;1;3;1;2;1;1;1;1;3;2;2;1;1;1;2;3;1"
23,0,14,"1;1;4;1;1;1;1;7;6;2;1;1;2;2"
23,1,19,"1;2;7;2;1;1;1;4;3;2;2;1;2;1;2;2;6;2;1"
24,0,13,"1;1;1;2;1;4;1;2;1;1;3;1;1"
24,1,15,"1;1;1;1;3;1;1;1;1;5;3;4;2;2;1"
25,0,34,"1;2;1;5;1;1;1;3;1;1;3;2;1;6;3;1;1;2;3;1;1;3;1;1;2;1;1;5;1;2;5;1;1;1"
25,1,24,"1;1;3;6;3;1;1;1;7;3;4;4;3;3;1;2;1;1;2;4;1;1;2;4"
26,0,9,"1;1;1;5;2;1;2;1;1"
26,1,16,"1;1;2;3;1;3;1;3;1;1;1;6;1;2;1;1"
27,0,23,"1;2;3;4;1;1;1;3;1;2;2;1;2;1;1;3;2;2;1;1;4;2;1"
27,1,19,"2;1;1;1;1;2;1;5;3;2;2;2;1;2;3;2;1;1;1"
28,0,49,"1;1;1;2;2;5;2;1;1;2;1;1;2;2;4;1;4;2;4;1;1;1;2;2;3;2;2;1;1;2;5;3;1;3;1;1;3;2;1;2;2;2;2;1;1;5;3;1;2"
28,1,26,"1;1;1;1;4;6;1;1;2;1;3;2;1;1;4;1;1;1;3;2;1;1;3;3;1;1"
29,0,34,"1;3;1;4;5;3;5;4;1;2;1;1;4;1;2;1;2;1;1;2;1;1;5;2;4;1;1;1;1;3;2;2;2;5"
29,1,179,"1;1;3;2;3;1;1;4;2;1;3;1;1;1;2;1;1;1;2;3;1;2;1;1;2;1;2;1;1;1;1;2;1;2;3;1;1;1;1;1;3;1;2;1;1;2;1;2;2;1;1;6;2;1;2;1;2;2;2;1;3;1;2;2;5;1;2;1;1;3;1;1;1;1;1;1;6;1;2;3;1;1;1;2;1;1;2;3;2;3;3;4;1;1;1;1;1;2;1;2;1;4;1;1;3;3;3;1;1;2;3;1;2;3;1;2;7;3;1;1;2;1;1;3;2;1;1;1;2;1;3;2;1;2;1;1;1;1;3;1;1;1;1;1;3;3;1;2;2;1;1;1;1;1;1;1;1;1;4;1;1;1;1;1;1;2;1;4;4;2;1;1;1;1;1;1;2;6;1"
30,0,88,"1;7;1;1;3;1;5;1;1;1;1;2;2;2;4;2;2;2;1;1;1;1;7;1;3;9;4;1;1;1;1;1;1;3;5;5;4;8;3;2;1;1;1;3;2;4;4;5;4;3;6;6;4;3;1;1;6;3;2;4;5;3;5;3;4;3;1;1;2;2;6;1;2;1;4;2;2;4;1;1;2;1;1;1;5;4;1;1"
30,1,99,"1;5;1;5;3;4;1;1;1;3;2;3;1;1;1;3;3;1;1;2;1;3;1;1;1;1;5;1;1;1;3;1;5;5;6;7;1;4;5;6;3;5;5;2;5;1;2;5;8;7;10;3;6;1;4;5;1;3;3;4;5;6;9;3;6;2;6;3;6;3;3;1;4;2;1;3;1;1;3;1;2;1;2;3;2;1;2;7;4;3;2;1;1;7;3;4;2;1;1"
31,0,25,"1;1;1;3;3;1;4;2;1;4;1;4;2;2;2;1;6;3;2;1;3;1;9;4;3"
31,1,27,"2;1;1;3;2;3;1;1;1;2;2;3;2;2;2;4;7;3;4;1;3;2;2;4;1;6;1"
32,0,101,"1;2;2;2;1;4;2;3;5;1;8;2;3;1;1;2;2;5;5;1;1;2;1;1;1;2;2;1;2;1;1;1;1;1;5;1;1;1;2;2;2;3;4;1;3;3;1;3;1;4;1;7;1;3;4;3;5;1;2;3;4;1;1;3;3;2;2;3;3;4;2;1;3;5;4;2;4;4;1;3;1;1;5;4;1;3;1;2;6;1;1;5;1;2;7;3;1;1;1;1;1"
32,1,82,"2;2;1;5;4;1;2;2;2;1;5;1;1;1;1;1;3;2;3;2;3;5;1;5;1;2;6;1;6;5;4;4;1;2;2;3;3;5;1;5;4;1;1;1;1;1;2;5;2;3;1;1;1;3;1;6;3;2;3;1;3;2;1;2;1;2;3;6;7;2;1;3;2;2;4;1;1;3;2;1;4;1"
33,0,78,"1;2;4;1;2;2;2;1;1;6;3;2;3;1;2;4;2;1;2;1;3;1;1;2;2;2;4;1;2;1;3;6;6;1;1;1;1;1;6;6;6;1;2;1;2;3;6;3;1;1;1;3;3;3;3;1;2;3;3;3;6;3;2;4;3;1;1;3;3;1;2;1;2;1;3;2;1;1"
33,1,83,"1;1;1;5;4;7;4;3;2;3;1;6;9;3;1;3;1;1;4;1;1;2;3;3;3;3;1;2;2;2;3;6;4;5;1;2;4;1;1;1;3;1;2;1;2;3;3;3;3;3;3;1;2;3;3;3;6;3;3;3;3;3;3;3;3;3;3;3;3;6;1;1;3;1;2;3;5;1;4;3;2;1;1"
34,0,129,"1;1;1;1;2;2;1;2;1;3;3;3;1;1;1;2;5;2;1;1;3;1;2;1;3;1;2;2;2;3;2;2;1;3;5;3;1;2;3;2;2;2;1;1;5;3;5;3;2;2;4;2;1;1;4;2;3;2;5;2;3;1;1;3;4;2;3;1;2;3;2;6;1;1;1;2;1;1;1;2;1;3;5;3;1;2;1;1;1;2;4;7;3;1;1;3;7;4;1;1;2;1;4;2;2;2;2;3;2;2;1;1;2;5;1;2;2;1;3;1;2;1;1;5;1;1;2;2;1"
34,1,19,"1;2;3;1;2;1;1;1;1;1;3;3;1;2;5;2;1;5;1"
35,0,354,"2;1;3;2;4;1;1;2;1;2;2;6;2;5;3;2;1;1;1;3;3;4;2;1;2;2;1;1;1;2;2;3;2;6;5;2;2;2;1;1;1;2;4;5;1;1;1;1;1;3;1;7;4;2;3;1;4;1;3;2;3;2;4;4;1;4;1;2;5;8;4;2;9;2;2;4;2;1;1;3;1;4;8;1;6;3;5;2;3;2;1;6;7;3;4;1;3;2;3;3;7;2;1;2;1;2;5;3;4;8;2;6;1;3;6;2;4;1;3;4;1;7;3;4;4;4;1;1;3;4;1;3;4;3;4;1;7;1;6;1;1;6;3;4;3;1;2;1;4;3;5;2;6;2;1;2;1;4;6;5;2;1;6;3;6;1;4;1;3;1;5;2;1;4;2;1;1;2;1;6;2;4;3;2;2;4;5;1;9;3;4;1;3;6;1;4;2;4;3;3;1;4;5;5;3;3;1;1;3;4;4;5;5;2;2;1;1;6;3;3;1;4;4;3;1;2;1;4;4;3;6;2;1;1;1;2;5;2;2;3;4;1;1;3;3;4;3;8;4;1;3;3;5;2;3;4;2;2;3;4;4;3;7;5;1;1;4;5;2;1;4;4;3;7;1;3;1;3;3;2;2;4;4;4;5;4;5;1;2;3;5;2;3;3;1;4;2;3;3;2;5;4;2;3;2;3;2;2;2;7;5;2;4;3;2;2;3;3;1;2;1;1;2;2;4;2;2;1;4;5;2;4;2;4;1;1;4;4;2;1;3;3;1;2;2;2;2;4;2;4;2;2;1;3"
35,1,396,"1;1;1;1;4;5;1;1;3;2;1;5;2;2;5;5;5;4;1;3;2;4;3;2;1;5;3;5;4;3;2;3;2;2;3;9;2;6;3;3;1;1;5;3;8;4;2;2;1;4;1;2;1;5;2;1;2;1;4;3;5;3;5;2;1;1;1;1;3;2;3;4;2;1;1;3;5;3;1;5;2;3;3;3;2;2;2;2;1;1;1;6;4;1;2;4;3;1;3;1;5;3;5;3;3;3;3;2;5;4;4;2;2;1;1;1;2;4;6;3;4;1;3;3;3;4;6;4;4;2;4;1;2;4;2;4;3;5;3;3;3;4;7;3;4;1;1;1;1;1;1;1;1;3;2;2;4;4;1;2;1;1;1;3;3;3;3;5;4;2;2;1;1;1;2;2;3;1;3;3;1;4;1;3;1;5;3;6;5;4;2;2;1;2;2;4;2;4;5;2;1;1;2;4;4;2;6;4;2;2;1;3;3;2;6;3;3;2;3;3;1;2;4;2;4;4;4;1;1;2;5;4;2;1;5;3;3;1;1;3;1;2;3;4;6;4;3;2;1;2;2;1;2;4;4;3;2;4;1;1;1;2;3;4;2;1;5;4;1;1;2;1;1;3;4;1;2;5;4;3;1;1;2;3;1;2;2;2;2;2;2;4;4;2;1;1;1;1;2;2;4;4;4;2;2;1;1;1;2;3;2;2;2;2;4;4;2;1;1;1;1;2;3;2;2;1;5;3;2;1;1;1;3;3;3;3;7;4;4;2;2;1;1;2;2;3;1;4;4;2;1;2;1;1;3;2;2;2;2;1;5;4;2;3;1;1;2;1;3;2;1;5;3;2;1;1;1;3;3;3;4;4;2;4;5;1;1;2;1;3;5;1;1;3;2;3"
36,0,142,"1;1;3;1;1;2;1;7;2;1;1;2;4;1;1;1;1;1;1;1;1;1;1;1;2;3;2;1;1;1;1;2;1;6;2;2;3;1;4;2;2;3;1;3;1;1;1;2;3;3;2;1;1;6;3;2;1;5;2;1;1;3;1;1;1;1;2;1;3;8;2;10;6;2;4;2;5;7;3;3;1;1;2;1;3;1;2;2;4;4;1;1;5;1;7;1;4;1;1;1;1;3;4;1;1;2;1;1;3;1;1;1;1;3;1;1;2;1;2;1;6;3;3;3;3;2;3;7;5;1;3;2;1;1;1;2;1;6;1;3;2;2"
36,1,104,"3;3;1;3;7;2;3;2;4;7;2;7;1;3;3;5;6;2;3;3;7;2;2;1;5;5;3;1;3;8;3;4;2;4;2;4;8;3;2;9;4;6;2;2;2;5;6;5;3;2;2;4;3;3;3;3;1;2;4;6;6;1;1;2;3;6;5;3;1;1;3;1;3;3;3;3;3;3;3;3;3;6;3;3;2;3;3;9;1;4;3;5;4;1;2;7;2;1;3;1;3;6;2;7"
37,0,104,"1;1;2;1;1;1;1;2;1;1;1;2;4;6;2;2;1;1;1;1;2;2;2;4;5;5;3;2;1;1;4;1;3;1;2;1;3;2;5;2;1;3;1;4;3;2;4;1;2;3;1;1;5;5;1;1;1;1;1;1;1;1;1;1;1;6;3;1;2;4;1;2;2;2;2;1;1;5;1;1;2;5;3;6;5;2;1;1;1;1;2;1;1;3;1;1;2;1;1;2;2;1;2;1"
37,1,55,"2;4;3;1;4;3;7;5;1;3;6;6;6;5;2;6;4;7;10;8;3;2;3;2;1;3;2;1;8;6;6;1;8;4;3;1;1;4;1;3;4;4;1;9;3;6;8;1;3;3;5;3;3;3;1"
38,0,51,"1;1;6;2;3;1;2;1;4;1;1;1;2;1;1;2;2;1;2;3;1;1;2;4;1;2;2;1;1;3;3;3;6;4;4;5;5;5;2;3;3;2;1;1;6;5;3;1;3;1;1"
38,1,98,"1;2;2;4;1;1;2;2;2;2;3;1;1;2;6;1;1;2;1;4;3;2;1;1;3;5;3;1;1;1;6;5;9;3;7;4;2;4;10;6;8;2;6;3;8;2;2;1;1;5;2;3;1;2;1;4;1;4;2;5;2;3;2;3;4;2;4;4;4;3;2;1;6;2;2;2;3;3;3;4;9;1;1;4;2;1;1;5;6;6;1;1;1;1;1;2;3;1"
39,0,39,"4;1;5;1;1;1;1;3;1;1;1;6;6;7;4;3;2;3;2;5;1;4;3;2;2;1;7;6;3;5;6;3;1;7;2;1;2;3;1"
39,1,141,"2;5;7;2;1;8;8;2;2;2;3;1;3;4;3;3;1;1;2;3;5;1;1;4;1;8;1;1;1;3;5;2;4;3;2;3;5;1;3;1;3;6;3;3;4;4;1;3;1;2;1;4;1;1;2;3;1;3;2;2;1;2;5;5;6;4;6;5;4;3;1;3;4;2;1;2;1;2;3;4;3;3;3;6;2;2;1;3;6;2;3;5;1;1;8;3;6;1;1;4;1;5;3;4;5;7;1;4;3;3;3;1;1;4;2;3;2;1;1;2;8;1;2;4;5;1;2;7;2;4;7;2;1;1;1;2;1;1;2;3;3"
40,0,151,"1;5;2;3;3;1;2;7;3;5;2;2;1;2;2;1;2;2;1;1;1;2;1;1;4;1;4;5;2;1;3;3;3;3;3;1;5;1;2;1;1;1;2;1;1;2;1;3;3;2;2;1;1;3;3;1;1;6;1;2;1;1;1;2;4;1;2;1;2;2;1;1;1;4;2;1;1;1;4;3;3;1;1;2;4;2;2;1;2;2;6;1;1;3;1;2;2;1;4;5;2;1;2;4;7;4;4;4;1;3;1;1;1;1;1;1;2;2;1;2;3;5;2;5;1;1;4;6;4;3;2;2;3;3;1;2;1;2;4;2;2;2;1;1;1;7;1;1;1;2;1"
40,1,170,"1;1;1;2;1;3;1;2;3;1;1;1;2;5;5;2;1;4;3;2;1;1;1;1;1;1;1;1;2;2;1;2;2;2;1;2;5;8;4;2;2;1;1;3;3;2;3;3;1;1;1;2;2;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;2;1;2;6;1;4;3;5;2;2;6;3;6;4;1;4;5;6;2;2;6;4;3;3;1;1;9;5;4;9;1;5;4;2;4;2;1;8;1;4;6;4;1;3;1;3;2;4;1;2;3;7;1;2;2;5;1;3;2;1;2;1;1;4;2;1;1;1;1;1;1;3;2;1;1;2;2;4;1;2;4;1;2;3;3;5;3;1;1;4;3;3;1;2;1;2;1;2;3;2;1;1"
41,0,111,"1;2;1;2;1;1;2;3;1;1;4;1;1;1;1;2;2;1;2;2;5;1;3;4;3;1;2;3;1;1;3;2;4;3;3;3;5;3;3;2;1;2;1;1;1;5;3;1;1;1;1;1;1;1;1;2;1;1;1;1;3;3;1;2;5;5;2;3;2;2;6;2;1;5;1;3;4;1;1;1;1;1;1;1;1;1;2;2;1;2;2;1;4;2;8;1;2;3;1;1;4;2;1;1;1;1;7;1;4;2;1"
41,1,161,"1;1;2;2;1;1;1;2;3;5;3;3;1;1;5;1;1;6;1;2;2;4;1;4;1;1;3;5;4;2;1;1;1;1;4;4;4;5;1;10;1;7;2;2;2;1;10;2;5;4;3;4;1;3;1;4;4;2;2;5;2;2;1;3;2;2;2;3;4;2;1;3;3;8;8;1;1;3;5;4;5;5;1;1;3;8;3;8;1;1;7;1;3;1;9;2;4;2;4;5;1;2;3;4;1;3;2;1;3;1;1;1;2;6;1;1;5;2;2;2;2;1;2;4;3;1;1;1;1;1;1;4;1;1;2;1;1;1;1;1;2;1;3;5;6;6;10;3;1;1;1;1;1;3;1;1;5;3;3;2;3"
42,0,137,"1;1;2;1;5;2;1;1;6;3;5;1;1;1;1;1;1;2;3;4;1;1;1;1;5;2;3;3;1;1;1;1;1;1;4;5;1;2;1;5;2;1;4;1;1;1;2;2;1;3;1;1;1;1;3;1;1;1;2;1;1;2;1;1;1;3;1;2;1;2;2;2;1;1;1;1;1;4;1;2;1;1;2;1;2;2;1;1;1;1;1;2;4;2;7;2;1;2;1;4;1;3;3;4;2;2;2;2;2;2;5;1;1;4;2;1;3;1;2;3;1;4;1;3;2;2;1;3;2;2;1;1;1;1;1;3;1"
42,1,145,"1;1;1;2;3;3;5;1;2;1;2;1;1;3;1;7;5;9;8;8;2;2;2;3;3;3;1;2;1;3;5;9;4;7;7;4;5;3;3;3;5;6;5;4;2;4;4;4;8;3;9;4;6;5;3;2;7;4;6;5;6;6;5;6;3;1;2;3;4;3;1;1;2;4;3;1;2;2;1;6;1;4;1;2;1;1;3;6;4;3;1;1;1;1;3;1;1;1;1;1;3;2;3;1;1;1;2;3;2;1;1;1;1;1;1;1;1;2;3;1;1;1;1;1;2;1;3;2;1;2;1;2;4;1;1;1;1;1;1;3;4;1;2;3;1"
43,0,111,"1;1;1;2;1;1;1;2;1;1;1;1;1;2;1;4;5;4;6;1;1;1;4;2;6;6;5;2;5;1;1;1;3;2;1;1;2;1;3;2;1;1;2;1;1;2;3;1;2;1;1;3;6;1;2;5;3;1;2;2;6;2;1;3;5;5;10;3;4;6;8;3;3;3;2;6;2;2;3;1;4;1;1;5;2;1;7;3;3;8;2;3;5;10;5;4;2;4;6;6;3;5;6;2;1;1;1;2;4;4;4"
43,1,92,"1;3;2;1;1;2;2;2;5;3;1;5;6;1;4;1;2;2;1;2;2;1;1;1;1;1;2;2;5;1;3;1;3;8;6;8;3;2;3;7;3;1;1;3;3;5;4;1;5;8;1;3;5;5;4;2;9;4;1;1;4;4;6;3;9;5;5;9;5;8;3;4;1;5;6;5;3;3;7;3;1;5;1;1;3;2;2;1;7;3;2;1"
44,0,190,"1;2;2;1;2;4;4;1;1;1;2;2;2;1;1;3;5;9;4;2;1;1;2;3;2;4;1;1;4;3;3;2;3;3;2;1;1;2;1;1;7;1;1;4;2;2;2;1;1;1;1;2;3;3;5;2;1;5;3;5;7;7;2;3;4;4;2;6;1;2;3;2;3;4;5;1;4;3;1;1;1;3;3;1;1;1;1;1;1;2;1;1;3;2;1;1;1;2;1;1;3;2;1;1;1;1;1;1;1;1;1;2;3;3;4;1;4;1;3;1;2;1;2;1;1;4;1;1;2;1;2;4;1;1;2;1;1;1;2;2;1;1;2;1;1;1;1;1;1;1;1;3;4;2;2;3;1;1;4;2;1;1;2;2;1;3;2;3;3;2;1;2;1;4;1;7;1;2;7;2;4;1;1;1;1;2;2;5;5;1"
44,1,246,"1;1;4;2;1;3;1;1;3;1;1;1;2;1;2;4;1;1;2;2;1;1;1;4;1;1;1;3;3;1;2;1;1;2;1;1;1;6;1;1;1;2;1;2;1;2;2;3;3;2;1;1;1;1;4;1;1;2;6;7;5;8;3;1;3;1;1;1;1;2;4;1;1;3;2;3;1;6;3;1;1;4;4;3;1;4;2;3;4;2;4;3;1;6;3;10;2;1;1;4;2;3;3;2;6;3;7;2;5;5;3;1;1;1;1;2;1;1;5;6;1;1;4;6;7;1;1;2;5;1;3;3;1;1;1;3;1;1;1;2;1;1;5;2;3;3;1;1;3;1;2;2;1;1;2;1;1;1;1;3;1;1;1;1;2;1;2;3;2;3;1;1;1;1;1;5;2;1;1;1;3;1;1;3;1;1;1;1;2;2;2;2;1;3;1;2;2;1;1;4;3;1;1;4;1;1;2;2;1;2;1;2;2;1;3;3;2;3;1;1;2;2;1;3;1;1;1;1;1;1;1;2;3;4;6;3;1;1;1;1;1;1;1;2;4;3"
45,0,133,"1;2;1;1;2;1;1;2;4;2;3;1;7;6;1;3;1;2;2;4;1;1;4;1;1;4;1;2;2;6;1;2;4;5;3;2;2;3;6;5;2;5;7;8;3;3;1;3;5;2;5;9;9;2;2;2;3;1;2;4;1;2;6;4;1;2;7;3;1;1;1;3;7;3;1;4;4;7;2;2;6;7;1;8;2;2;7;4;3;3;1;2;1;1;1;3;3;4;1;5;7;4;1;5;2;4;3;1;1;1;1;5;2;1;1;2;2;1;1;1;2;2;1;2;1;7;1;1;2;3;1;1;1"
45,1,189,"1;1;2;3;2;1;1;1;2;2;1;1;1;1;1;1;1;1;2;3;2;2;1;3;6;2;5;2;3;2;2;2;4;2;3;3;1;3;5;1;1;1;1;3;4;2;4;1;1;6;2;1;1;2;6;1;1;3;3;1;1;2;5;1;2;4;2;1;2;3;3;2;1;2;1;1;5;1;2;3;1;1;3;3;4;3;1;1;1;3;4;2;2;2;4;2;5;3;3;6;5;8;3;3;4;4;2;2;3;3;3;1;2;4;2;2;1;1;1;1;4;2;1;2;3;3;1;1;2;1;4;1;2;2;3;2;8;1;4;3;1;1;3;3;1;2;1;2;2;2;1;1;3;1;1;1;3;1;1;1;2;3;2;1;1;3;3;2;4;2;2;1;1;1;1;2;2;1;2;4;1;1;2;2;2;2;1;4;1"
46,0,144,"1;1;1;1;1;1;1;1;1;2;3;5;3;4;1;1;5;2;2;1;2;1;1;3;3;2;6;1;2;4;4;4;3;3;1;3;2;3;1;7;1;1;2;2;4;5;1;6;3;1;4;4;1;1;2;2;2;1;3;2;6;2;1;1;1;1;3;1;6;4;1;2;1;1;5;2;2;5;3;2;1;3;1;1;2;1;1;2;7;1;1;1;3;1;4;5;1;1;4;1;1;1;1;1;2;2;2;1;3;5;1;2;1;3;2;1;1;1;2;6;1;4;1;5;1;3;1;2;1;9;4;2;3;3;1;1;1;1;2;4;2;1;3;1"
46,1,163,"1;2;3;1;2;3;5;1;5;2;6;7;1;2;1;2;5;2;2;5;3;3;1;2;3;4;2;2;2;6;4;4;1;7;3;3;3;5;6;5;6;1;1;2;8;4;7;3;2;4;1;2;2;1;1;7;1;4;3;2;2;1;2;2;1;3;2;4;2;2;2;2;4;4;1;4;2;1;7;2;6;2;3;4;6;3;6;3;2;4;1;1;8;1;1;1;2;2;2;1;3;2;3;2;3;1;5;3;5;4;3;3;3;4;2;2;3;4;5;6;6;2;2;3;4;2;4;7;1;2;3;1;1;2;4;3;3;10;1;4;2;7;2;1;2;3;1;2;2;5;1;2;7;5;2;6;3;4;2;3;4;1;4"
47,0,343,"1;1;1;3;2;4;4;2;2;1;3;1;4;2;2;1;1;1;3;2;1;3;1;1;1;1;1;1;2;4;3;2;1;1;1;5;4;2;1;3;1;2;2;7;1;3;1;4;1;1;2;4;3;3;4;5;1;2;3;1;2;1;2;1;1;1;2;1;2;1;1;2;2;3;1;2;1;1;3;2;4;3;1;1;1;3;3;1;2;1;1;1;1;1;2;2;1;1;6;4;4;1;2;2;1;1;1;1;1;2;3;5;7;2;3;1;1;7;3;3;4;3;6;1;1;3;2;1;4;3;5;4;1;1;2;1;4;6;2;3;1;6;2;4;3;8;7;1;2;4;2;1;2;2;3;3;1;1;3;6;3;8;1;1;1;2;5;4;5;1;5;3;2;9;9;6;2;1;7;6;7;3;2;4;1;3;5;2;2;5;2;3;4;8;9;4;5;3;1;1;1;2;2;6;8;7;1;1;2;2;1;4;2;4;6;5;8;7;8;7;1;4;4;7;2;3;3;2;4;4;1;2;2;1;1;1;2;4;4;4;6;10;2;1;1;3;7;1;2;2;1;6;2;8;6;5;2;3;2;1;3;6;4;4;5;8;8;4;4;1;10;9;4;1;2;2;2;5;1;1;1;1;1;3;7;1;4;2;5;3;6;6;4;3;2;1;2;1;3;4;5;9;7;1;1;2;1;2;5;6;5;1;2;7;4;8;7;2;5;7;1;6;4;1;2;2;1;3;3;1;1;1;1;1;1;1;4;3;1;2;3;6;9"
47,1,292,"1;1;3;1;2;1;1;1;1;4;1;2;1;1;4;6;1;1;2;2;2;2;3;5;1;6;2;1;8;3;2;1;1;6;2;5;4;6;3;1;5;8;3;7;8;7;5;5;3;10;5;7;1;2;6;6;1;4;5;8;10;6;8;5;2;2;7;9;9;1;1;2;2;1;3;1;1;3;2;1;2;1;3;3;5;1;1;3;3;4;9;10;1;1;2;7;2;2;1;1;1;4;2;3;5;8;9;3;2;1;1;1;2;1;2;2;8;2;5;4;9;5;4;8;4;7;2;9;7;8;5;1;1;1;4;4;3;2;2;3;7;1;1;3;5;7;8;8;1;5;2;5;3;2;2;2;4;5;7;6;8;2;1;1;1;3;2;8;2;3;3;2;10;9;6;3;5;5;3;7;8;8;5;1;1;1;3;1;1;4;2;2;2;2;5;2;2;3;5;6;3;8;6;1;4;7;2;3;1;2;1;2;3;4;7;7;7;2;1;1;1;3;3;1;6;2;5;3;1;8;8;4;7;5;7;2;5;3;8;4;6;4;1;1;2;2;1;1;2;3;2;1;1;1;4;3;3;3;3;4;6;6;7;3;2;2;2;2;3;1;2;2;1;1;1;1;1;3;5;5;4;1;7;6;1;1;1;1;1;3;2;8"
48,0,123,"1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;1;1;1;1;1;1;2;2;3;1;3;3;5;3;1;1;3;1;3;2;3;1;1;1;2;1;1;1;2;1;2;5;3;2;4;1;2;3;1;1;2;3;5;1;2;1;7;2;1;4;2;2;1;1;4;1;1;3;2;2;1;1;2;3;2;4;1;3;1;1;5;1;2;6;1;3;1;3;2;2;7;9;4;3;1;5;5;2;3;2;4;1;1;1;3;3;2;1;6;1;1;4;2;2;1;1;1"
48,1,444,"1;1;1;3;1;3;1;1;2;3;3;1;1;1;1;2;1;1;3;2;2;1;2;1;1;3;4;3;1;4;3;2;3;1;3;2;3;4;3;3;4;4;6;2;8;1;5;5;1;2;7;1;1;4;2;5;5;1;3;2;2;3;1;1;3;1;3;2;2;4;1;7;2;2;2;4;4;4;4;3;2;2;1;2;1;3;2;1;1;1;3;2;3;4;3;2;2;3;1;1;4;3;1;3;3;2;4;1;2;1;3;2;2;2;4;1;2;4;2;1;3;1;1;2;4;2;1;3;1;4;3;1;1;2;1;1;3;2;3;1;1;2;1;3;1;1;2;2;1;1;1;2;1;1;1;1;1;2;3;2;2;2;2;3;1;1;2;2;3;3;4;1;5;6;4;3;5;5;4;4;1;4;4;4;2;3;6;1;1;3;2;1;1;2;1;1;4;2;4;5;2;6;1;4;1;1;7;3;2;6;1;2;1;1;1;1;1;2;3;1;1;1;3;1;2;1;2;5;2;3;1;1;2;2;3;1;3;1;1;1;3;3;1;1;5;4;2;3;1;1;2;3;6;3;1;1;1;1;1;4;1;1;3;1;1;1;2;3;1;2;3;2;2;4;1;3;1;3;2;2;5;3;2;3;4;1;3;1;1;1;3;3;2;5;2;4;2;3;2;4;3;3;3;2;2;3;1;1;3;2;1;1;2;3;1;2;5;2;4;2;3;2;5;5;4;3;2;3;1;2;2;1;1;2;4;2;5;2;3;1;1;2;2;2;2;4;4;1;4;1;1;2;3;1;3;1;1;1;5;1;1;1;1;4;2;3;1;3;2;2;1;3;4;4;3;2;1;2;2;1;3;1;1;1;1;1;3;1;2;5;2;4;3;2;2;1;4;5;3;2;2;2;3;1;4;1;2;4;1;1;1;3;2;2;2;3;2;2;2;5;5;3;2;1;1;1;1;3;1;4;1;1;2;3;1;1;1;3;2;2;3;1;2;3"
49,0,127,"1;2;1;2;1;2;5;5;1;1;2;1;1;1;1;2;2;4;1;1;5;1;1;2;1;2;2;2;6;2;1;3;6;6;4;4;3;8;4;5;2;4;4;1;5;1;2;9;3;2;3;4;1;1;8;2;1;1;6;2;3;3;5;2;6;4;5;1;7;2;3;5;3;1;5;2;7;6;7;3;3;1;3;3;3;5;1;8;8;3;4;3;2;4;2;3;4;3;2;3;1;1;1;1;5;5;2;1;2;1;2;2;3;1;1;1;1;1;1;2;3;3;1;3;3;2;1"
