prompt_id,turn,n_cycles,taus
29,1,174,"2;3;3;8;4;1;4;5;5;5;1;1;1;4;2;3;3;4;1;3;1;2;2;3;1;1;5;2;1;2;1;3;2;2;3;1;1;1;1;1;1;2;2;2;1;1;7;3;2;3;3;1;5;4;4;1;3;3;1;6;3;2;1;1;4;2;3;5;3;3;1;3;6;6;2;3;5;2;4;3;2;2;1;1;2;10;3;1;1;2;2;2;2;4;2;4;2;6;1;2;1;4;5;8;2;1;3;2;1;3;1;4;2;1;1;2;2;2;2;2;5;1;1;2;2;2;2;5;1;3;2;3;3;1;2;5;2;1;3;2;1;5;3;2;2;3;4;3;5;2;1;1;1;1;2;2;2;4;1;3;3;3;1;1;2;1;3;2;1;4;2;3;6;1"
30,0,68,"5;2;1;1;7;3;3;1;3;1;2;3;1;1;1;3;2;2;3;1;6;1;1;1;1;7;9;10;1;2;5;2;5;5;8;1;2;2;5;3;4;1;1;5;3;2;8;2;1;1;6;1;3;1;5;1;8;1;3;3;7;2;7;4;8;7;1;2"
30,1,185,"7;2;5;5;1;5;3;1;4;7;2;2;1;2;1;1;1;2;2;2;4;2;4;2;5;4;2;2;2;4;1;3;2;1;1;1;4;2;4;3;1;2;2;1;2;6;8;3;2;3;8;2;3;2;4;3;5;3;4;7;1;5;1;10;3;5;1;3;2;4;7;4;1;5;5;1;4;4;1;1;1;10;6;1;3;7;10;5;1;3;5;7;4;1;6;1;1;1;2;9;6;3;1;2;8;2;3;5;1;1;5;1;1;3;3;7;2;7;10;4;2;6;3;5;2;2;1;3;2;5;8;5;1;2;2;1;2;2;4;2;1;4;6;2;1;7;3;1;5;2;1;1;5;3;2;1;2;2;7;2;1;2;5;2;3;4;7;7;2;1;1;4;4;2;5;2;2;2;8;4;4;2;2;1;1"
31,0,23,"5;1;4;3;4;10;6;2;1;2;7;3;1;6;5;3;1;4;3;5;4;3;1"
31,1,20,"3;8;2;1;3;6;3;4;4;2;2;4;4;4;3;3;5;2;6;1"
32,0,108,"4;2;4;7;3;2;2;4;1;2;2;2;2;5;1;1;1;2;6;1;4;4;2;3;2;2;2;2;7;6;4;1;3;1;3;3;9;2;3;5;2;3;6;2;2;8;5;2;6;2;6;2;2;4;2;3;4;2;1;4;2;6;5;3;1;4;3;7;3;2;7;5;2;6;2;2;4;5;3;2;1;2;2;3;3;5;1;2;2;1;4;2;6;2;2;4;8;4;2;2;2;4;2;3;4;3;1;1"
32,1,76,"5;4;1;5;4;4;1;2;4;1;2;5;2;7;2;4;2;4;1;1;1;1;3;6;6;2;2;5;3;4;4;5;2;4;2;4;2;3;2;4;4;1;1;3;2;2;1;3;3;5;4;4;4;3;3;4;4;2;2;5;3;1;2;2;6;1;3;3;3;1;4;3;5;3;1;1"
33,0,104,"3;1;1;2;2;10;2;4;2;1;3;8;1;5;6;2;3;5;7;2;2;4;4;5;5;2;1;3;3;1;2;6;3;4;1;1;5;9;3;5;1;1;2;1;3;5;2;3;6;3;4;5;1;4;6;5;8;3;4;5;1;2;4;3;10;2;1;4;4;1;1;5;7;4;6;3;5;7;4;7;2;7;1;1;3;4;1;1;2;4;2;2;2;2;1;2;5;2;1;3;3;2;1;1"
33,1,219,"4;1;3;10;4;5;7;5;4;2;1;9;7;7;3;4;1;6;7;2;1;8;9;1;1;2;3;8;4;2;3;4;6;5;4;2;10;8;8;1;4;2;1;9;5;5;4;4;8;5;5;1;7;6;3;9;4;8;3;4;5;4;8;2;6;4;4;6;5;7;2;4;5;7;5;5;8;8;6;4;9;7;4;6;4;3;7;7;3;4;7;3;5;6;1;7;5;6;3;2;3;9;2;4;3;3;4;5;4;3;4;3;3;2;4;4;7;1;9;6;3;2;2;4;2;1;2;1;1;1;4;1;7;3;5;4;1;1;6;5;3;2;5;5;5;3;4;5;4;3;7;10;4;10;5;7;10;3;4;4;4;7;2;3;4;4;4;7;2;3;4;4;5;8;3;8;5;10;5;5;2;10;3;7;4;10;3;4;4;5;8;3;9;4;8;3;6;4;9;8;5;3;8;7;2;5;2;5;7;4;5;3;4;6;3;9;2;4;8"
34,0,86,"4;3;1;4;5;3;4;2;4;3;2;2;1;1;1;2;1;1;2;3;5;3;2;2;2;2;5;6;6;4;3;4;4;4;4;4;5;3;3;6;4;1;4;1;4;4;5;3;1;2;3;3;1;2;3;1;3;3;5;2;3;1;2;1;2;1;3;4;1;1;1;3;2;6;4;1;5;4;5;1;4;3;4;8;2;1"
34,1,82,"1;2;1;9;2;1;8;3;5;6;3;1;5;6;5;3;2;3;1;5;3;2;5;6;5;4;5;1;3;3;7;7;1;2;1;1;1;1;1;1;1;2;1;1;1;3;3;3;4;3;1;1;3;1;2;4;4;2;5;4;1;3;6;4;3;1;3;5;2;3;2;1;2;2;3;3;2;1;2;5;5;3"
35,0,194,"3;3;2;6;3;1;3;4;3;3;4;6;2;1;4;2;1;2;4;2;2;1;1;5;1;2;2;3;1;8;2;2;2;2;1;2;4;2;3;4;4;3;1;3;2;1;5;4;5;4;3;3;1;2;1;2;4;4;5;2;3;2;2;2;4;2;4;3;2;3;2;1;2;2;1;3;3;1;6;5;6;5;4;1;6;3;6;5;5;2;1;1;5;6;3;4;1;4;2;3;6;1;2;2;4;1;6;3;5;4;3;1;3;1;5;4;1;2;1;1;6;4;6;1;2;4;2;6;1;2;2;2;3;5;3;2;1;3;4;6;2;8;4;2;2;1;2;5;4;1;6;3;2;2;1;5;4;1;4;7;2;1;1;4;4;2;4;3;1;2;2;2;1;2;4;4;1;3;2;1;1;1;2;2;3;2;3;1;7;3;2;4;9;1"
35,1,90,"1;1;4;4;8;3;5;5;3;3;2;4;2;2;4;2;5;3;3;4;4;5;1;1;2;6;3;3;3;3;4;4;2;8;1;2;2;3;4;2;2;1;2;1;1;2;2;6;5;2;2;3;3;2;7;7;3;1;1;5;2;3;2;8;7;1;5;5;4;3;4;4;3;2;5;2;4;2;1;1;2;2;2;5;3;4;6;2;5;1"
36,0,94,"1;2;1;1;4;3;5;2;2;4;4;3;1;4;1;2;4;7;2;3;10;7;1;1;2;4;1;5;2;1;2;3;1;1;2;4;4;1;1;3;3;3;2;1;3;1;2;1;2;3;1;1;1;1;1;1;3;1;2;3;1;2;3;2;4;1;2;3;1;2;1;2;1;2;3;1;2;3;3;3;3;1;2;4;6;5;4;3;4;3;2;4;3;2"
36,1,71,"7;10;4;7;4;5;1;7;8;1;5;5;8;3;6;1;3;4;1;1;1;5;4;3;1;1;1;8;4;2;1;1;1;2;2;1;2;3;1;2;2;4;3;6;2;6;10;5;3;2;3;3;2;3;7;4;3;3;5;2;2;2;2;1;3;3;2;4;7;9;2"
37,0,55,"4;5;7;4;3;1;1;7;7;1;2;3;3;2;4;4;5;1;3;1;1;1;2;2;1;8;1;3;3;6;4;3;7;1;1;2;4;1;1;3;5;3;2;2;3;4;4;2;3;2;4;4;2;1;1"
37,1,23,"2;1;1;3;2;1;4;3;6;6;8;2;3;5;7;4;8;7;2;9;5;2;1"
38,0,32,"5;1;9;3;4;4;1;8;3;1;1;1;1;5;8;8;6;8;9;5;3;2;1;2;2;8;3;2;4;5;1;1"
38,1,73,"3;4;4;2;2;2;6;9;2;2;3;4;1;1;1;2;2;8;6;3;3;6;3;1;1;1;2;5;4;10;10;1;3;10;8;1;4;7;3;2;6;6;5;3;1;6;9;7;7;6;8;1;3;7;4;2;3;6;6;5;1;1;5;3;2;3;9;3;2;3;2;3;4"
39,0,26,"8;4;1;6;1;6;10;1;7;4;6;5;5;2;5;2;3;6;1;3;4;1;6;4;2;2"
39,1,217,"2;2;2;3;9;3;8;8;1;2;3;1;2;5;6;3;1;1;3;1;1;2;8;1;2;1;1;2;1;1;1;2;1;4;1;2;1;8;2;3;2;8;1;3;3;1;2;3;1;4;7;3;3;3;2;2;3;3;3;4;4;4;2;3;4;3;3;2;1;2;1;1;1;1;3;3;1;1;4;4;8;7;2;1;2;2;5;1;3;5;6;3;2;7;1;1;9;5;6;8;7;3;2;2;5;2;4;3;5;1;1;1;2;1;1;3;2;1;1;4;2;2;1;4;1;1;2;2;1;5;1;3;1;1;3;2;2;4;6;1;4;3;2;2;1;3;2;3;3;1;1;1;3;3;6;6;3;1;6;3;4;3;2;2;1;2;1;2;2;2;3;2;3;4;4;3;1;1;2;6;4;1;2;5;7;1;2;1;1;5;7;4;3;7;5;1;1;7;6;2;9;2;3;2;5;3;1;2;6;2;3;5;4;4;3;2;1"
40,0,171,"1;2;2;10;3;2;2;4;5;6;3;2;4;3;1;3;2;1;1;3;2;2;8;1;9;2;1;3;3;1;2;3;5;4;1;7;2;3;2;3;4;3;1;2;3;3;5;6;6;4;8;3;5;1;2;6;3;3;1;1;2;3;1;2;3;5;1;2;4;2;4;1;4;2;7;5;8;3;5;3;4;2;1;3;2;6;2;4;2;2;1;2;1;2;1;2;7;5;3;2;7;2;2;6;5;1;6;2;5;2;3;8;1;8;10;4;10;8;4;1;2;4;4;7;8;6;1;5;7;4;2;4;4;7;7;7;3;5;3;6;4;6;1;8;3;10;2;7;1;1;4;3;8;1;1;7;4;8;8;4;4;6;7;2;2;2;3;5;4;6;4"
40,1,209,"2;4;3;8;7;6;10;1;3;8;7;7;1;1;1;1;1;2;1;5;4;10;9;3;6;8;8;4;5;3;4;4;7;9;1;3;9;2;4;5;1;2;6;7;1;2;4;2;5;2;4;5;6;1;10;7;8;3;8;4;8;10;3;4;6;5;2;4;1;1;5;1;4;6;1;3;2;1;1;1;9;8;4;4;5;4;5;6;8;3;3;3;3;2;1;3;1;3;1;1;3;4;1;2;1;2;2;1;1;1;2;7;3;1;3;2;1;1;1;3;2;4;8;9;10;9;5;10;10;5;2;4;10;6;7;8;1;7;2;1;1;6;4;1;3;5;1;4;3;6;5;4;6;5;9;2;3;2;1;1;1;2;1;1;5;6;1;1;3;2;3;10;5;3;9;7;8;7;10;10;1;3;1;1;2;2;2;1;4;1;1;1;6;5;1;3;5;2;7;1;2;4;8;3;3;2;1;4;1"
41,0,136,"3;1;2;4;1;9;3;9;8;3;1;2;6;1;1;6;3;5;1;5;1;8;1;5;2;4;10;2;3;4;5;5;1;5;6;2;1;2;7;1;3;3;6;3;3;3;10;6;4;1;1;6;3;1;7;3;6;5;1;1;3;4;2;4;1;7;7;5;8;6;3;7;7;3;10;8;2;2;4;4;1;4;1;7;4;4;2;8;5;1;1;2;5;7;1;6;7;4;2;2;5;4;3;3;5;7;3;7;3;10;5;4;6;6;10;1;3;1;1;2;3;5;2;5;3;4;1;2;5;5;3;4;2;1;1;3"
41,1,162,"3;1;1;7;3;1;1;4;2;1;1;2;5;1;1;5;1;2;1;3;3;2;1;2;6;2;10;3;4;6;4;10;2;3;10;2;2;4;10;2;4;5;2;7;6;1;3;2;3;5;10;4;3;6;7;8;3;9;4;10;10;3;8;5;2;7;5;1;6;2;8;9;8;9;4;9;8;1;7;8;5;3;5;5;5;4;8;8;4;4;10;8;3;4;10;9;2;7;3;8;7;6;6;8;6;2;10;8;10;7;7;5;8;6;6;4;9;1;3;2;1;1;3;3;5;6;9;9;10;2;4;10;2;2;1;1;3;6;2;4;4;5;1;2;1;3;1;2;4;2;3;2;3;2;6;5;5;2;1;3;3;7"
42,0,176,"2;3;2;10;4;4;3;3;1;2;5;9;1;10;2;2;1;2;1;10;7;8;5;6;6;3;8;3;4;2;2;9;8;10;6;8;1;10;1;3;3;6;1;6;2;6;5;7;1;4;5;2;2;4;4;2;2;3;4;3;8;7;2;4;1;2;1;2;8;5;3;2;1;3;2;3;5;1;4;4;1;6;1;4;1;3;1;1;2;2;2;2;4;2;2;9;6;5;4;10;1;3;3;3;2;3;3;4;2;1;4;1;5;3;2;1;2;4;2;3;2;3;1;5;1;6;2;2;1;2;3;3;3;1;8;3;3;2;1;7;1;5;2;3;3;3;3;2;5;1;7;5;4;4;2;1;2;10;3;8;3;1;3;2;4;10;2;4;4;2;5;3;2;1;2;1"
42,1,131,"6;9;4;2;4;1;2;4;1;6;3;1;3;2;1;2;2;5;5;10;7;10;1;8;6;2;1;3;3;2;1;7;4;5;1;1;6;1;3;2;2;2;2;3;7;1;8;5;4;10;10;8;4;3;4;2;1;1;8;3;1;3;4;1;4;2;7;1;2;5;3;3;2;5;6;5;5;4;2;1;1;1;5;4;3;3;2;3;2;1;3;1;1;2;4;1;2;6;3;7;3;10;10;6;4;3;2;4;5;5;2;4;5;3;6;6;2;1;1;6;5;2;2;3;1;4;3;6;1;1;1"
43,0,159,"2;3;1;4;3;9;1;2;4;8;4;1;1;1;3;2;4;3;4;2;1;2;1;2;7;1;4;1;2;4;6;1;1;4;4;1;4;1;2;5;3;1;6;3;1;4;1;6;1;5;4;5;7;1;1;3;2;1;2;1;2;2;2;2;4;3;2;6;1;2;2;4;1;3;6;2;4;1;1;1;1;4;5;2;7;4;1;2;5;1;3;1;4;9;5;7;3;2;5;2;3;8;4;10;4;7;4;2;3;4;7;1;3;5;3;1;1;4;5;2;7;10;4;4;8;2;3;6;5;4;1;5;8;3;4;6;10;3;10;7;7;8;10;5;3;8;1;2;8;2;2;6;4;4;3;2;9;4;2"
43,1,200,"2;10;10;10;7;10;7;7;10;5;9;2;3;8;10;9;7;10;7;10;2;2;3;2;2;2;2;1;3;4;7;9;4;3;9;10;10;5;5;9;7;10;3;5;6;4;3;8;7;4;2;2;2;4;2;1;1;4;1;2;3;4;5;4;1;2;6;5;9;5;5;6;2;1;10;2;4;4;4;10;1;5;1;6;7;8;9;2;3;3;7;6;8;3;1;5;4;3;4;10;2;3;3;9;3;6;4;4;7;6;2;3;4;2;3;5;8;4;2;1;4;8;1;7;3;3;3;3;4;1;3;2;2;4;3;3;8;6;2;3;7;1;4;3;1;1;2;1;3;5;3;1;1;2;4;2;1;2;4;1;3;2;6;8;3;5;5;6;6;4;9;3;1;4;9;5;10;2;3;1;2;1;3;7;1;7;1;4;3;2;4;2;4;2;3;3;8;3;1;1"
44,0,180,"2;4;1;7;2;2;4;3;6;2;8;4;8;3;1;3;5;1;7;6;1;1;2;3;6;4;9;3;1;2;6;7;3;2;9;3;3;5;2;7;2;6;1;1;1;5;2;1;4;3;4;4;3;1;3;4;5;3;9;2;10;6;2;1;2;4;1;4;2;3;3;6;1;3;4;2;3;1;2;2;1;3;6;1;1;1;2;1;1;4;2;1;4;5;2;2;5;6;4;5;7;2;8;6;3;2;1;2;1;6;1;4;3;1;4;5;6;4;1;1;1;5;5;5;1;4;5;1;2;4;6;3;7;1;3;1;4;4;2;3;7;3;1;1;2;1;2;4;2;3;2;4;2;1;2;2;3;4;3;1;3;1;1;1;9;9;7;3;3;1;1;2;1;3;6;1;8;4;3;3"
44,1,176,"4;8;1;2;1;2;2;5;7;3;5;7;10;4;1;3;4;3;4;3;5;10;4;7;5;2;8;9;3;4;7;7;4;3;10;2;4;7;3;2;2;1;1;1;2;2;1;1;1;2;2;1;4;2;3;2;3;1;1;1;2;2;2;4;1;4;2;1;1;1;3;3;4;3;6;3;3;2;1;2;5;5;3;1;2;1;1;4;1;2;2;1;2;1;1;2;5;7;3;4;4;3;1;1;4;3;7;2;2;1;3;5;7;2;2;1;4;3;1;4;3;1;2;1;1;2;3;1;4;7;1;2;1;3;5;3;8;4;1;7;1;9;8;7;5;3;7;5;7;1;4;1;1;1;1;5;3;2;7;2;2;7;2;3;7;4;10;1;7;7;8;5;5;1;1;1"
45,0,243,"4;3;1;2;1;6;2;3;5;4;2;1;4;6;5;2;1;3;4;1;1;2;7;1;2;1;6;8;5;3;8;4;7;3;4;6;1;1;4;1;2;1;3;3;2;4;2;3;3;4;4;2;1;2;2;5;3;1;1;1;3;1;3;1;1;1;1;1;2;1;1;3;2;2;1;3;1;3;3;1;4;4;3;1;1;1;1;1;1;1;3;2;4;3;6;2;4;3;3;2;5;1;1;7;4;4;4;6;7;1;5;1;1;6;3;2;1;2;1;1;2;2;1;3;4;1;2;2;1;1;2;1;2;1;2;3;3;4;4;1;3;4;2;2;2;4;3;3;2;1;2;8;2;4;3;1;2;2;1;8;1;1;3;5;1;1;1;6;3;4;8;2;1;1;2;1;1;6;2;3;1;1;3;4;3;3;3;1;2;4;5;6;7;9;5;7;4;7;7;10;1;2;1;3;5;2;2;4;3;6;4;2;5;4;1;2;8;3;2;5;1;1;2;3;3;2;4;2;6;5;1;4;2;7;6;3;1;5;1;6;2;2;1"
45,1,274,"1;3;3;1;1;1;1;1;1;1;3;1;3;1;5;3;1;4;1;3;6;2;3;4;5;4;6;8;2;8;1;10;7;10;10;1;10;4;2;2;3;2;4;5;5;5;3;4;4;1;6;1;2;1;1;1;2;1;4;9;6;3;4;5;1;5;7;7;5;6;5;3;6;8;8;8;9;7;5;1;3;8;2;1;6;1;3;2;3;4;2;2;6;1;3;6;1;3;2;3;3;8;1;4;1;4;1;1;2;5;3;1;2;5;3;2;2;5;2;2;2;2;2;2;1;1;1;2;4;6;2;2;2;5;2;5;3;3;5;1;3;5;10;2;2;4;4;10;5;10;10;2;10;6;2;5;5;5;5;2;3;3;4;5;5;3;3;8;4;4;10;3;6;2;2;3;1;1;6;2;2;1;5;6;3;5;1;1;7;2;3;10;1;8;7;2;3;10;3;1;10;4;2;3;10;3;3;10;8;5;4;4;9;2;5;1;3;5;3;8;2;8;3;7;2;1;3;1;4;1;1;3;6;3;3;2;1;4;2;2;2;2;2;3;2;4;2;2;1;2;1;3;2;1;2;2;8;1;1;6;8;2;2;7;8;3;5;5;3;3;4;3;5;7"
46,0,145,"3;5;1;1;4;7;1;4;4;5;1;2;1;2;5;2;2;1;3;1;2;1;1;6;2;3;4;3;5;5;6;3;1;1;3;1;3;5;3;3;2;5;5;1;5;9;1;1;4;4;4;3;7;2;4;4;4;4;2;2;1;3;6;5;1;2;2;1;6;1;4;6;3;2;4;1;4;4;4;1;1;2;1;2;1;5;3;3;3;2;8;3;6;9;3;3;4;2;2;2;4;10;5;4;2;1;3;2;4;5;4;4;1;2;1;3;4;6;9;5;4;4;8;7;4;4;9;4;1;6;5;4;2;3;2;4;6;2;2;1;3;6;4;4;5"
46,1,212,"4;3;3;1;7;4;5;1;2;8;2;1;3;1;2;1;3;1;1;2;2;6;5;3;3;3;1;4;8;4;2;10;2;3;7;3;2;7;2;3;3;1;1;3;3;4;4;4;2;1;1;1;4;2;4;3;3;2;7;2;1;4;1;1;4;3;4;2;2;2;3;4;3;4;2;4;1;2;4;6;7;3;1;5;4;7;9;2;8;3;1;3;8;7;7;3;1;2;4;1;2;3;1;3;4;4;3;3;4;2;2;2;5;2;3;4;3;3;10;3;5;3;3;4;2;3;5;9;10;7;6;5;2;3;10;7;5;7;7;2;9;7;6;10;3;6;4;6;5;3;2;5;5;4;1;4;2;6;4;8;10;4;4;6;5;6;6;1;7;3;3;7;10;3;2;2;8;5;8;4;2;1;8;1;1;8;2;1;10;3;8;4;3;10;2;4;2;5;4;6;4;4;1;4;5;4;2;3;1;1;1;4"
47,0,199,"1;3;3;4;2;2;1;3;3;2;1;2;1;2;3;1;2;5;2;1;1;3;4;1;3;1;4;10;3;1;1;2;5;6;2;2;5;2;2;2;2;1;1;4;2;1;1;2;5;6;6;5;1;1;2;2;2;4;3;2;1;3;2;2;6;6;6;1;4;3;1;2;3;2;2;1;1;4;2;2;3;1;3;1;2;1;1;2;2;3;1;2;3;7;1;3;2;3;1;4;4;2;6;3;1;1;1;4;5;5;1;4;1;3;3;3;5;9;2;3;2;4;3;1;5;3;1;1;1;4;2;1;10;8;4;1;6;1;3;5;10;5;2;1;3;3;3;3;5;5;2;3;2;2;1;2;3;4;3;4;1;2;7;5;6;4;10;3;9;5;2;9;2;4;6;8;4;1;2;5;9;7;1;2;2;3;2;3;3;2;3;2;5;6;3;3;6;3;2"
47,1,142,"1;2;5;4;2;4;2;3;1;3;3;4;3;1;2;3;6;5;10;5;2;4;6;3;10;7;4;4;1;3;9;10;1;9;3;5;6;5;2;7;10;2;7;5;7;7;8;4;1;7;1;3;2;3;1;4;1;2;3;2;10;10;6;6;7;7;3;9;7;4;7;8;10;3;4;10;2;5;3;3;3;1;9;10;6;10;6;6;6;3;2;9;8;1;7;7;4;7;9;2;2;5;1;8;2;2;10;5;5;2;7;4;9;3;4;9;2;9;7;6;7;9;10;5;10;2;6;1;6;4;5;9;7;4;1;1;1;1;2;1;3;1"
48,0,166,"1;2;4;2;1;2;4;2;3;3;2;1;4;1;3;4;3;1;1;3;3;3;2;2;2;4;1;3;1;3;5;8;8;10;5;9;2;6;3;3;1;2;2;2;7;4;5;2;1;3;2;8;1;1;1;1;4;2;2;1;3;3;1;5;2;2;2;5;3;1;3;6;1;2;4;2;2;2;2;3;1;6;5;1;1;1;2;2;1;2;2;4;3;1;5;1;2;3;3;2;4;2;1;2;6;1;2;8;5;1;1;1;4;2;6;4;2;2;5;4;1;1;2;1;2;3;3;1;5;3;3;3;4;3;3;4;5;6;1;1;3;5;7;3;6;2;7;6;5;4;7;3;4;8;4;5;2;3;1;2;2;3;2;4;2;1"
48,1,138,"2;2;2;1;3;4;2;1;3;1;1;1;3;2;2;5;5;4;1;6;1;2;1;3;1;3;1;2;1;2;2;2;1;2;1;2;1;3;1;1;1;10;4;4;1;4;10;10;5;10;10;10;5;6;8;7;6;2;2;4;4;1;2;2;1;1;3;3;3;1;2;2;2;2;6;1;3;2;4;4;1;1;5;1;2;8;4;2;1;2;10;10;9;6;3;2;7;2;9;1;6;10;7;9;8;4;8;4;2;4;5;4;3;2;1;4;6;5;2;1;2;2;3;4;5;2;2;3;2;3;3;4;1;9;8;3;4;2"
49,0,164,"1;8;2;2;5;4;8;4;7;4;8;3;3;9;4;7;7;9;10;2;3;3;2;2;3;5;3;1;4;1;6;1;7;3;3;6;2;1;2;2;8;6;1;5;6;4;8;5;10;10;6;9;1;3;9;7;6;8;2;1;4;2;2;5;3;4;1;1;10;1;1;1;5;9;9;3;4;2;10;10;10;8;1;5;6;1;3;4;3;3;6;7;1;5;3;4;7;2;6;2;5;10;4;2;4;7;5;4;10;9;10;6;7;8;7;3;2;4;3;1;1;1;2;1;2;1;2;1;2;7;8;8;5;10;10;7;10;7;4;4;1;1;3;2;2;5;10;10;10;8;8;10;6;5;7;1;1;4;2;2;7;2;3;1"
49,1,149,"2;6;5;3;2;9;6;1;5;6;3;1;3;2;1;3;4;5;9;10;10;10;4;10;5;2;3;7;9;3;3;8;5;5;10;6;6;5;8;8;2;2;2;8;7;10;10;10;6;2;4;10;6;5;3;1;4;1;7;10;7;9;10;10;10;4;10;5;1;7;6;3;5;8;10;7;10;6;2;4;10;6;6;10;8;7;1;5;3;1;7;1;1;4;4;1;1;4;4;3;5;10;10;5;10;6;10;2;1;1;4;1;2;2;2;1;3;4;5;1;4;7;2;4;7;1;6;4;2;3;2;2;4;3;6;1;8;10;10;10;5;5;10;5;10;8;10;1;1"
50,0,88,"3;3;1;2;2;2;3;3;3;2;1;6;2;2;2;2;2;2;4;1;2;2;5;2;1;2;4;4;1;2;5;1;2;4;5;4;7;4;7;1;2;1;1;3;1;3;4;1;8;2;2;3;7;3;3;1;3;5;4;4;1;4;2;1;3;1;3;1;5;3;2;2;2;4;4;2;5;7;5;3;2;1;3;1;5;5;1;1"
50,1,53,"1;9;10;7;1;6;10;4;10;10;7;9;10;8;10;9;9;10;1;6;10;7;10;10;7;7;4;10;3;5;7;5;3;3;4;5;2;5;1;3;1;6;3;9;6;4;5;5;6;6;1;1;1"
51,0,3,"2;3;3"
51,1,9,"1;2;4;1;2;3;4;1;4"
52,0,23,"1;2;4;5;1;1;4;5;5;5;2;3;6;2;3;2;2;4;4;8;7;9;1"
52,1,20,"4;3;2;1;2;6;1;3;2;1;3;4;7;10;5;5;5;8;1;1"
53,0,26,"1;6;7;4;1;3;1;3;7;7;5;4;6;6;7;4;6;4;4;5;1;1;3;4;1;1"
53,1,42,"3;5;8;3;1;2;3;2;8;4;4;1;1;1;7;9;2;8;9;2;1;6;10;2;1;10;4;4;3;9;5;2;1;1;2;1;2;7;4;6;1;9"
54,0,50,"3;6;4;3;6;5;3;5;4;7;8;5;2;2;2;4;3;3;3;1;3;3;3;1;8;2;3;5;7;1;2;6;8;6;3;7;5;8;6;1;3;2;2;7;4;1;6;5;4;1"
54,1,68,"3;3;5;2;1;2;3;4;5;3;1;1;1;1;7;3;3;1;1;1;6;2;2;2;1;1;4;8;2;3;6;5;3;1;2;8;4;3;2;1;2;7;1;4;3;2;4;1;4;6;1;1;7;4;1;1;4;5;3;10;4;5;5;3;5;6;2;1"
55,0,9,"3;1;1;3;2;3;2;3;1"
55,1,4,"8;2;5;4"
56,0,39,"1;1;1;4;2;3;8;5;6;4;6;4;3;6;3;7;5;5;5;1;1;1;1;5;1;1;2;5;1;1;2;4;1;2;1;1;3;1;6"
56,1,12,"2;1;2;2;1;2;2;2;3;3;1;1"
57,0,175,"1;3;5;1;2;1;1;2;2;3;1;3;3;1;3;2;2;1;5;1;5;3;1;7;1;1;2;1;1;1;4;2;3;3;1;1;4;1;3;2;1;2;1;2;4;2;3;1;3;2;1;5;4;6;1;2;2;2;1;2;2;5;1;3;2;2;3;1;2;1;3;4;7;3;3;1;1;2;4;4;4;4;1;1;3;5;5;5;2;3;1;5;2;1;3;7;4;3;1;2;6;2;5;3;5;4;1;5;4;5;5;6;4;5;3;4;1;1;4;2;1;1;2;2;1;1;2;6;5;5;6;2;6;2;9;7;1;4;4;10;7;2;4;7;3;2;4;1;8;3;3;5;3;5;5;4;5;9;9;6;2;1;1;1;2;8;4;4;3;6;1;8;2;8;1"
57,1,77,"3;8;2;4;1;4;3;1;2;1;2;2;1;1;1;1;4;1;2;2;1;1;3;1;1;1;3;3;3;1;3;2;4;1;1;3;1;4;2;2;4;1;4;2;2;2;3;3;1;5;1;3;2;2;4;2;3;3;1;1;2;4;1;3;2;2;1;1;1;2;2;2;5;3;1;1;4"
58,0,164,"1;3;1;5;2;3;1;4;6;2;2;1;2;5;1;1;4;1;2;1;4;3;2;3;1;4;4;3;5;2;1;2;2;2;1;1;2;3;7;1;1;3;1;2;1;5;4;4;2;4;3;1;3;2;2;1;5;5;8;7;3;2;1;4;2;2;3;1;2;2;1;2;1;2;1;3;3;2;2;2;2;3;1;2;7;4;4;2;6;7;6;5;7;8;5;4;8;6;6;2;2;2;6;3;4;1;1;10;7;3;1;5;4;1;2;4;1;1;1;4;4;2;2;4;2;2;4;4;2;2;2;6;2;2;2;2;1;1;4;1;3;1;3;3;3;4;4;2;2;1;2;2;3;4;1;1;3;2;3;1;2;5;1;2"
58,1,118,"4;1;1;7;4;6;2;4;8;2;5;7;7;8;5;2;1;10;5;3;1;1;1;7;3;5;7;6;3;10;8;9;1;1;1;2;8;4;4;2;1;1;5;5;8;7;1;2;3;5;5;6;5;4;9;4;2;3;2;2;3;4;1;4;4;1;2;5;1;5;4;1;2;2;1;2;5;4;1;7;5;5;3;1;5;6;5;5;6;2;4;4;2;6;2;2;2;2;4;3;1;4;1;2;2;1;7;7;3;2;2;1;2;2;4;2;2;1"
59,0,157,"1;2;5;3;2;2;2;3;1;1;4;5;4;5;2;1;2;3;10;10;10;8;8;7;1;6;10;10;2;5;10;2;5;5;5;2;2;10;2;5;5;5;5;2;10;5;5;5;5;4;7;3;5;7;7;7;4;7;1;5;1;3;9;2;2;1;2;4;3;2;3;1;5;1;1;3;1;1;2;3;2;4;2;1;4;2;1;3;1;1;3;1;2;2;2;1;1;1;1;2;2;3;7;2;2;1;3;2;1;4;3;2;5;3;4;4;1;1;5;2;5;2;1;1;1;4;2;1;1;2;4;5;2;4;3;6;7;4;1;1;3;6;4;5;1;9;7;3;3;1;4;4;7;2;8;2;1"
